animal_ID,exp. ID,date,water start,water end,ad lib start,ad lib end,,,,,,,,,,
VP08,Viktor,10/09/2020,13:45,14:45,,,,,,,,,,,,
VP01,Viktor,10/09/2020,13:45,14:45,,,,,,,,,,,,
SC05,Sharbat,10/09/2020,13:45,14:45,,,,,,,,,,,,
SC06,Sharbat,10/09/2020,13:45,14:45,,,,,,,,,,,,
EM15,Elena,10/09/2020,14:25,14:45,,,,,,,,,,,,
EM16,Elena,10/09/2020,14:25,14:45,,,,,,,,,,,,
SC03,Sharbat,10/09/2020,13:45,14:45,,,,,,,,,,,,
SC04,Sharbat,10/09/2020,13:45,14:45,,,,,,,,,,,,
EM07,Elena,10/09/2020,14:30,14:45,,,,,,,,,,,,
EM08,Elena,10/09/2020,14:30,14:45,,,,,,,,,,,,
EM09,Elena,10/09/2020,14:30,14:45,,,,,,,,,,,,
EM10,Elena,10/09/2020,14:30,14:45,,,,,,,,,,,,
DO05,Dammy,10/09/2020,13:45,14:45,,,,,,,,,,,,
DO06,Dammy,10/09/2020,13:45,14:45,,,,,,,,,,,,
VP10,Viktor,10/09/2020,13:45,14:45,,,,,,,,,,,,
EM11,Elena,10/09/2020,14:30,14:45,,,,,,,,,,,,
EM12,Elena,10/09/2020,14:30,14:45,,,,,,,,,,,,
EM17,Elena,10/09/2020,14:25,14:45,,,,,,,,,,,,
LT09,Lillianne,10/09/2020,13:45,14:45,,,,,,,,,,,,
LT10,Lillianne,10/09/2020,13:45,14:45,,,,,,,,,,,,
VP12,Viktor,10/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,10/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,10/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,10/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,10/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,10/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,10/09/2020,FW,FW,,,,,,,,,,,,
PV01,Peter,10/09/2020,FW,FW,,,,,,,,,,,,
PV02,Peter,10/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,10/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,10/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,11/09/2020,14:30,15:30,,,,,,,,,,,,
AA08,Athena,11/09/2020,14:30,15:30,,,,,,,,,,,,
VP13,Viktor,11/09/2020,14:30,15:30,,,,,,,,,,,,
EM13,Elena,11/09/2020,14:30,14:50,,,,,,,,,,,,
EM14,Elena,11/09/2020,14:30,14:50,,,,,,,,,,,,
VP07,Viktor,11/09/2020,14:30,15:30,,,,,,,,,,,,
VP08,Viktor,11/09/2020,14:30,15:30,,,,,,,,,,,,
VP01,Viktor,11/09/2020,14:30,15:30,,,,,,,,,,,,
SC05,Sharbat,11/09/2020,14:30,15:30,,,,,,,,,,,,
SC06,Sharbat,11/09/2020,14:30,15:30,,,,,,,,,,,,
EM15,Elena,11/09/2020,14:30,14:50,,,,,,,,,,,,
EM16,Elena,11/09/2020,14:30,14:50,,,,,,,,,,,,
SC03,Sharbat,11/09/2020,14:30,15:30,,,,,,,,,,,,
SC04,Sharbat,11/09/2020,14:30,15:30,,,,,,,,,,,,
EM07,Elena,11/09/2020,14:30,14:45,,,,,,,,,,,,
EM08,Elena,11/09/2020,14:30,14:45,,,,,,,,,,,,
EM09,Elena,11/09/2020,14:30,14:45,,,,,,,,,,,,
EM10,Elena,11/09/2020,14:30,14:45,,,,,,,,,,,,
DO05,Dammy,11/09/2020,14:30,15:30,,,,,,,,,,,,
DO06,Dammy,11/09/2020,14:30,15:30,,,,,,,,,,,,
VP10,Viktor,11/09/2020,14:30,15:30,,,,,,,,,,,,
EM11,Elena,11/09/2020,14:30,14:45,,,,,,,,,,,,
EM12,Elena,11/09/2020,14:30,14:45,,,,,,,,,,,,
EM17,Elena,11/09/2020,14:30,14:50,,,,,,,,,,,,
LT09,Lillianne,11/09/2020,14:30,15:30,,,,,,,,,,,,
LT10,Lillianne,11/09/2020,14:30,15:30,,,,,,,,,,,,
VP12,Viktor,11/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,11/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,11/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,11/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,11/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,11/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,11/09/2020,FW,FW,,,,,,,,,,,,
PV01,Peter,11/09/2020,FW,FW,,,,,,,,,,,,
PV02,Peter,11/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,11/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,11/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,12/09/2020,12:30,13:30,,,,,,,,,,,,
AA08,Athena,12/09/2020,12:30,13:30,,,,,,,,,,,,
VP13,Viktor,12/09/2020,12:30,13:30,,,,,,,,,,,,
EM13,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
EM14,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
VP07,Viktor,12/09/2020,12:30,13:30,,,,,,,,,,,,
VP08,Viktor,12/09/2020,12:30,13:30,,,,,,,,,,,,
VP01,Viktor,12/09/2020,12:30,13:30,,,,,,,,,,,,
SC05,Sharbat,12/09/2020,12:30,13:30,,,,,,,,,,,,
SC06,Sharbat,12/09/2020,12:30,13:30,,,,,,,,,,,,
EM15,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
EM16,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
SC03,Sharbat,12/09/2020,12:30,13:30,,,,,,,,,,,,
SC04,Sharbat,12/09/2020,12:30,13:30,,,,,,,,,,,,
EM07,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
EM08,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
EM09,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
EM10,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
DO05,Dammy,12/09/2020,12:30,13:30,,,,,,,,,,,,
DO06,Dammy,12/09/2020,12:30,13:30,,,,,,,,,,,,
VP10,Viktor,12/09/2020,12:30,13:30,,,,,,,,,,,,
EM11,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
EM12,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
EM17,Elena,12/09/2020,12:30,13:00,,,,,,,,,,,,
LT09,Lillianne,12/09/2020,12:30,13:30,,,,,,,,,,,,
LT10,Lillianne,12/09/2020,12:30,13:30,,,,,,,,,,,,
VP12,Viktor,12/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,12/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,12/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,12/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,12/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,12/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,12/09/2020,FW,FW,,,,,,,,,,,,
PV01,Peter,12/09/2020,FW,FW,,,,,,,,,,,,
PV02,Peter,12/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,12/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,12/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,13/09/2020,11:00,12:00,,,,,,,,,,,,
AA08,Athena,13/09/2020,11:00,12:00,,,,,,,,,,,,
VP13,Viktor,13/09/2020,11:00,12:00,,,,,,,,,,,,
EM13,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
EM14,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
VP07,Viktor,13/09/2020,11:00,12:00,,,,,,,,,,,,
VP08,Viktor,13/09/2020,11:00,12:00,,,,,,,,,,,,
VP01,Viktor,13/09/2020,11:00,12:00,,,,,,,,,,,,
SC05,Sharbat,13/09/2020,11:00,12:00,,,,,,,,,,,,
SC06,Sharbat,13/09/2020,11:00,12:00,,,,,,,,,,,,
EM15,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
EM16,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
SC03,Sharbat,13/09/2020,11:00,12:00,,,,,,,,,,,,
SC04,Sharbat,13/09/2020,11:00,12:00,,,,,,,,,,,,
EM07,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
EM08,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
EM09,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
EM10,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
DO05,Dammy,13/09/2020,11:00,12:00,,,,,,,,,,,,
DO06,Dammy,13/09/2020,11:00,12:00,,,,,,,,,,,,
VP10,Viktor,13/09/2020,11:00,12:00,,,,,,,,,,,,
EM11,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
EM12,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
EM17,Elena,13/09/2020,11:00,11:30,,,,,,,,,,,,
LT09,Lillianne,13/09/2020,11:00,12:00,,,,,,,,,,,,
LT10,Lillianne,13/09/2020,11:00,12:00,,,,,,,,,,,,
VP12,Viktor,13/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,13/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,13/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,13/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,13/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,13/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,13/09/2020,FW,FW,,,,,,,,,,,,
PV01,Peter,13/09/2020,FW,FW,,,,,,,,,,,,
PV02,Peter,13/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,13/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,13/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,14/09/2020,12:50,13:50,,,,,,,,,,,,
AA08,Athena,14/09/2020,12:50,13:50,,,,,,,,,,,,
VP13,Viktor,14/09/2020,12:50,13:50,,,,,,,,,,,,
EM13,Elena,14/09/2020,12:50,13:10,,,,,,,,,,,,
EM14,Elena,14/09/2020,12:50,13:10,,,,,,,,,,,,
VP07,Viktor,14/09/2020,12:50,13:50,,,,,,,,,,,,
VP08,Viktor,14/09/2020,12:50,13:50,,,,,,,,,,,,
VP01,Viktor,14/09/2020,12:50,13:50,,,,,,,,,,,,
SC05,Sharbat,14/09/2020,12:50,13:50,,,,,,,,,,,,
SC06,Sharbat,14/09/2020,12:50,13:50,,,,,,,,,,,,
EM15,Elena,14/09/2020,12:50,13:10,,,,,,,,,,,,
EM16,Elena,14/09/2020,12:50,13:10,,,,,,,,,,,,
SC03,Sharbat,14/09/2020,14:00,15:00,,,,,,,,,,,,
SC04,Sharbat,14/09/2020,14:00,15:00,,,,,,,,,,,,
EM07,Elena,14/09/2020,14:00,14:15,,,,,,,,,,,,
EM08,Elena,14/09/2020,14:00,14:15,,,,,,,,,,,,
EM09,Elena,14/09/2020,14:00,14:15,,,,,,,,,,,,
EM10,Elena,14/09/2020,14:00,14:15,,,,,,,,,,,,
DO05,Dammy,14/09/2020,14:00,15:00,,,,,,,,,,,,
DO06,Dammy,14/09/2020,14:00,15:00,,,,,,,,,,,,
VP10,Viktor,14/09/2020,14:00,15:00,,,,,,,,,,,,
EM11,Elena,14/09/2020,14:00,14:15,,,,,,,,,,,,
EM12,Elena,14/09/2020,14:00,14:15,,,,,,,,,,,,
EM17,Elena,14/09/2020,14:00,14:20,,,,,,,,,,,,
LT09,Lillianne,14/09/2020,14:00,15:00,,,,,,,,,,,,
LT10,Lillianne,14/09/2020,14:00,15:00,,,,,,,,,,,,
VP12,Viktor,14/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,14/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,14/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,14/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,14/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,14/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,14/09/2020,FW,FW,,,,,,,,,,,,
PV01,Peter,14/09/2020,FW,FW,,,,,,,,,,,,
PV02,Peter,14/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,14/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,14/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,15/09/2020,12:40,13:40,,,,,,,,,,,,
AA08,Athena,15/09/2020,12:40,13:40,,,,,,,,,,,,
VP13,Viktor,15/09/2020,12:40,13:40,,,,,,,,,,,,
EM13,Elena,15/09/2020,12:40,13:00,,,,,,,,,,,,
EM14,Elena,15/09/2020,12:40,13:00,,,,,,,,,,,,
VP07,Viktor,15/09/2020,12:40,13:40,,,,,,,,,,,,
VP08,Viktor,15/09/2020,12:40,13:40,,,,,,,,,,,,
VP01,Viktor,15/09/2020,12:40,13:40,,,,,,,,,,,,
SC05,Sharbat,15/09/2020,12:40,13:40,,,,,,,,,,,,
SC06,Sharbat,15/09/2020,12:40,13:40,,,,,,,,,,,,
EM15,Elena,15/09/2020,12:40,13:00,,,,,,,,,,,,
EM16,Elena,15/09/2020,12:40,13:00,,,,,,,,,,,,
SC03,Sharbat,15/09/2020,14:05,15:05,,,,,,,,,,,,
SC04,Sharbat,15/09/2020,14:05,15:05,,,,,,,,,,,,
EM07,Elena,15/09/2020,14:05,14:20,,,,,,,,,,,,
EM08,Elena,15/09/2020,14:05,14:20,,,,,,,,,,,,
EM09,Elena,15/09/2020,14:05,14:20,,,,,,,,,,,,
EM10,Elena,15/09/2020,14:05,14:20,,,,,,,,,,,,
DO05,Dammy,15/09/2020,14:05,15:05,,,,,,,,,,,,
DO06,Dammy,15/09/2020,14:05,15:05,,,,,,,,,,,,
VP10,Viktor,15/09/2020,14:05,15:05,,,,,,,,,,,,
EM11,Elena,15/09/2020,14:05,14:20,,,,,,,,,,,,
EM12,Elena,15/09/2020,14:05,14:20,,,,,,,,,,,,
EM17,Elena,15/09/2020,14:05,14:25,,,,,,,,,,,,
LT09,Lillianne,15/09/2020,14:05,15:05,,,,,,,,,,,,
LT10,Lillianne,15/09/2020,14:05,15:05,,,,,,,,,,,,
VP12,Viktor,15/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,15/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,15/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,15/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,15/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,15/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,15/09/2020,FW,FW,,,,,,,,,,,,
PV01,Peter,15/09/2020,FW,FW,,,,,,,,,,,,
PV02,Peter,15/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,15/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,15/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,16/09/2020,13:00,14:00,,,,,,,,,,,,
AA08,Athena,16/09/2020,13:00,14:00,,,,,,,,,,,,
VP13,Viktor,16/09/2020,13:00,14:00, ,,,,,,,,,,,
EM13,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
EM14,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
VP07,Viktor,16/09/2020,13:00,14:00,,,,,,,,,,,,
VP08,Viktor,16/09/2020,13:00,14:00,,,,,,,,,,,,
VP01,Viktor,16/09/2020,14:00,15:00,,,,,,,,,,,,
SC05,Sharbat,16/09/2020,13:00,14:00,,,,,,,,,,,,
SC06,Sharbat,16/09/2020,13:00,14:00,,,,,,,,,,,,
EM15,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
EM16,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
SC03,Sharbat,16/09/2020,14:00,15:00,,,,,,,,,,,,
SC04,Sharbat,16/09/2020,14:00,15:00,,,,,,,,,,,,
EM07,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
EM08,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
EM09,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
EM10,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
DO05,Dammy,16/09/2020,13:00,14:00,,,,,,,,,,,,
DO06,Dammy,16/09/2020,13:00,14:00,,,,,,,,,,,,
VP10,Viktor,16/09/2020,13:00,14:00,,,,,,,,,,,,
EM11,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
EM12,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
EM17,Elena,16/09/2020,14:00,14:20,,,,,,,,,,,,
LT09,Lillianne,16/09/2020,13:00,14:00,,,,,,,,,,,,
LT10,Lillianne,16/09/2020,14:00,15:00,,,,,,,,,,,,
VP12,Viktor,16/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,16/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,16/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,16/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,16/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,16/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,16/09/2020,FW,FW,,,,,,,,,,,,
PV01,Peter,16/09/2020,FW,FW,,,,,,,,,,,,
PV02,Peter,16/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,16/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,16/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,17/09/2020,14:30,15:30,,,,,,,,,,,,
AA08,Athena,17/09/2020,14:30,15:30,,,,,,,,,,,,
VP13,Viktor,17/09/2020,14:30,15:30,,,,,,,,,,,,
EM13,Elena,17/09/2020,14:30,14:50,,,,,,,,,,,,
EM14,Elena,17/09/2020,14:30,14:50,,,,,,,,,,,,
VP07,Viktor,17/09/2020,14:30,15:30,,,,,,,,,,,,
VP08,Viktor,17/09/2020,14:30,15:30,,,,,,,,,,,,
VP01,Viktor,17/09/2020,14:30,15:30,,,,,,,,,,,,
SC05,Sharbat,17/09/2020,14:30,15:30,,,,,,,,,,,,
SC06,Sharbat,17/09/2020,14:30,15:30,,,,,,,,,,,,
EM15,Elena,17/09/2020,14:30,14:50,,,,,,,,,,,,
EM16,Elena,17/09/2020,14:30,14:50,,,,,,,,,,,,
SC03,Sharbat,17/09/2020,14:30,15:30,,,,,,,,,,,,
SC04,Sharbat,17/09/2020,14:30,15:30,,,,,,,,,,,,
EM07,Elena,17/09/2020,14:30,14:45,,,,,,,,,,,,
EM08,Elena,17/09/2020,14:30,14:45,,,,,,,,,,,,
EM09,Elena,17/09/2020,14:30,14:45,,,,,,,,,,,,
EM10,Elena,17/09/2020,14:30,14:45,,,,,,,,,,,,
DO05,Dammy,17/09/2020,14:30,15:30,,,,,,,,,,,,
DO06,Dammy,17/09/2020,14:30,15:30,,,,,,,,,,,,
VP10,Viktor,17/09/2020,14:30,15:30,,,,,,,,,,,,
EM11,Elena,17/09/2020,14:30,14:45,,,,,,,,,,,,
EM12,Elena,17/09/2020,14:30,14:45,,,,,,,,,,,,
EM17,Elena,17/09/2020,14:30,14:50,,,,,,,,,,,,
LT09,Lillianne,17/09/2020,14:30,15:30,,,,,,,,,,,,
LT10,Lillianne,17/09/2020,14:30,15:30,,,,,,,,,,,,
VP12,Viktor,17/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,17/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,17/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,17/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,17/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,17/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,17/09/2020,FW,FW,,,,,,,,,,,,
PV01,Peter,17/09/2020,FW,FW,,,,,,,,,,,,
PV02,Peter,17/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,17/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,17/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,18/09/2020,14:10,15:10,,,,,,,,,,,,
AA08,Athena,18/09/2020,14:10,15:10,,,,,,,,,,,,
VP13,Viktor,18/09/2020,14:10,15:10,,,,,,,,,,,,
EM13,Elena,18/09/2020,14:50,15:10,,,,,,,,,,,,
EM14,Elena,18/09/2020,14:50,15:10,,,,,,,,,,,,
VP07,Viktor,18/09/2020,14:10,15:10,,,,,,,,,,,,
VP08,Viktor,18/09/2020,14:10,15:10,,,,,,,,,,,,
VP01,Viktor,18/09/2020,14:10,15:10,,,,,,,,,,,,
SC05,Sharbat,18/09/2020,14:10,15:10,,,,,,,,,,,,
SC06,Sharbat,18/09/2020,14:10,15:10,,,,,,,,,,,,
EM15,Elena,18/09/2020,14:50,15:10,,,,,,,,,,,,
EM16,Elena,18/09/2020,14:50,15:10,,,,,,,,,,,,
SC03,Sharbat,18/09/2020,14:10,15:10,,,,,,,,,,,,
SC04,Sharbat,18/09/2020,14:10,15:10,,,,,,,,,,,,
EM07,Elena,18/09/2020,14:55,15:10,,,,,,,,,,,,
EM08,Elena,18/09/2020,14:55,15:10,,,,,,,,,,,,
EM09,Elena,18/09/2020,14:55,15:10,,,,,,,,,,,,
EM10,Elena,18/09/2020,14:55,15:10,,,,,,,,,,,,
DO05,Dammy,18/09/2020,14:10,15:10,,,,,,,,,,,,
DO06,Dammy,18/09/2020,14:10,15:10,,,,,,,,,,,,
VP10,Viktor,18/09/2020,14:10,15:10,,,,,,,,,,,,
EM11,Elena,18/09/2020,14:55,15:10,,,,,,,,,,,,
EM12,Elena,18/09/2020,14:55,15:10,,,,,,,,,,,,
EM17,Elena,18/09/2020,14:50,15:10,,,,,,,,,,,,
LT09,Lillianne,18/09/2020,14:10,15:10,,,,,,,,,,,,
LT10,Lillianne,18/09/2020,14:10,15:10,,,,,,,,,,,,
VP12,Viktor,18/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,18/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,18/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,18/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,18/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,18/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,18/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,18/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,18/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,19/09/2020,14:52,15:52,,,,,,,,,,,,
AA08,Athena,19/09/2020,14:52,15:52,,,,,,,,,,,,
VP13,Viktor,19/09/2020,14:52,15:52,,,,,,,,,,,,
EM13,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
EM14,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
VP07,Viktor,19/09/2020,14:52,15:52,,,,,,,,,,,,
VP08,Viktor,19/09/2020,14:52,15:52,,,,,,,,,,,,
VP01,Viktor,19/09/2020,14:52,15:52,,,,,,,,,,,,
SC05,Sharbat,19/09/2020,14:52,15:52,,,,,,,,,,,,
SC06,Sharbat,19/09/2020,14:52,15:52,,,,,,,,,,,,
EM15,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
EM16,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
SC03,Sharbat,19/09/2020,14:52,15:52,,,,,,,,,,,,
SC04,Sharbat,19/09/2020,14:52,15:52,,,,,,,,,,,,
EM07,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
EM08,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
EM09,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
EM10,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
DO05,Dammy,19/09/2020,14:52,15:52,,,,,,,,,,,,
DO06,Dammy,19/09/2020,14:52,15:52,,,,,,,,,,,,
VP10,Viktor,19/09/2020,14:52,15:52,,,,,,,,,,,,
EM11,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
EM12,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
EM17,Elena,19/09/2020,14:52,15:22,,,,,,,,,,,,
LT09,Lillianne,19/09/2020,14:52,15:52,,,,,,,,,,,,
LT10,Lillianne,19/09/2020,14:52,15:52,,,,,,,,,,,,
VP12,Viktor,19/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,19/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,19/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,19/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,19/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,19/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,19/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,19/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,19/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,20/09/2020,15:08,16:08,,,,,,,,,,,,
AA08,Athena,20/09/2020,15:08,16:08,,,,,,,,,,,,
VP13,Viktor,20/09/2020,15:08,16:08,,,,,,,,,,,,
EM13,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
EM14,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
VP07,Viktor,20/09/2020,15:08,16:08,,,,,,,,,,,,
VP08,Viktor,20/09/2020,15:08,16:08,,,,,,,,,,,,
VP01,Viktor,20/09/2020,15:08,16:08,,,,,,,,,,,,
SC05,Sharbat,20/09/2020,15:08,16:08,,,,,,,,,,,,
SC06,Sharbat,20/09/2020,15:08,16:08,,,,,,,,,,,,
EM15,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
EM16,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
SC03,Sharbat,20/09/2020,15:08,16:08,,,,,,,,,,,,
SC04,Sharbat,20/09/2020,15:08,16:08,,,,,,,,,,,,
EM07,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
EM08,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
EM09,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
EM10,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
DO05,Dammy,20/09/2020,15:08,16:08,,,,,,,,,,,,
DO06,Dammy,20/09/2020,15:08,16:08,,,,,,,,,,,,
VP10,Viktor,20/09/2020,15:08,16:08,,,,,,,,,,,,
EM11,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
EM12,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
EM17,Elena,20/09/2020,15:08,15:38,,,,,,,,,,,,
LT09,Lillianne,20/09/2020,15:08,16:08,,,,,,,,,,,,
LT10,Lillianne,20/09/2020,15:08,16:08,,,,,,,,,,,,
VP12,Viktor,20/09/2020,FW,FW,,,,,,,,,,,,
EM01,Elena,20/09/2020,FW,FW,,,,,,,,,,,,
EM02,Elena,20/09/2020,FW,FW,,,,,,,,,,,,
EM03,Elena,20/09/2020,FW,FW,,,,,,,,,,,,
EM04,Elena,20/09/2020,FW,FW,,,,,,,,,,,,
EM05,Elena,20/09/2020,FW,FW,,,,,,,,,,,,
EM06,Elena,20/09/2020,FW,FW,,,,,,,,,,,,
PV03,Peter,20/09/2020,FW,FW,,,,,,,,,,,,
PV04,Peter,20/09/2020,FW,FW,,,,,,,,,,,,
AA07,Athena,21/09/2020,14:55,15:55,,,,,,,,,,,,
AA08,Athena,21/09/2020,14:55,15:55,,,,,,,,,,,,
VP13,Viktor,21/09/2020,14:55,15:55,,,,,,,,,,,,
EM13,Elena,21/09/2020,15:35,15:55,,,,,,,,,,,,
